Contents,Class
Stop being such a goddamn prick. The article will be sorted out in time. Meanwhile spend some time away from wikipedia. And do normal things. for instance leave your parent's basement.,obscene
Jimbo Wales is a gay little fucker,obscene
""" February 2014 (UTC)Absolutely amazing, you're a total criminal, I have seen what you did with my Ayr and Saleban revisions. You're a complete and utter degenerate who actively deleted every single addition of mine on this website then you cry about """"personally"""" attacking you. Well, criminal, for me to attack you, you would need to have some humanity first but you lack that since you're a criminal malefactor. I can't even find a better word to describe you that is synoonymous with CRIMINAL. You think I care about being banned? You must be mentally defiencent to assume I'd care about staying on a website where I can't even post anything. Let me tell you one thing, you can edit the fucking Somali people page and make it all Darood, you can fucking delete every single fucking Hawiye page on here but the current president of Somalia is Hawiye and it will always fucking stay that way, you Darood animals have been limited and contained to the internet where you roam. Go to fucking hell (that's if you don't edit the wiki page for hell and make it into a paradise). Fuck yourself.   17:41, 18""",obscene
SOME PEOLE ARE JUST FUKING COMPKETE ASSHOLE LIKE THE BITCHES WHO BLOCKED ME. I WAS BLOCKED BECAUS EI STARTED A TOPIC ON HIS PAGE ABOUT HOW I WAS FED UP WITH HIM SO IF UR READING THIS FUK U UP TH ASSHOLE WITH MY GIANT 200000 INCH DICK ASSHOLE,obscene
"""a play on """"Full of shit"""". Unblock it if you like.  """,obscene
"Kind Sir, why dont you try to lick my butthole and put a trampoline up yours thank you.",obscene
I'm sure that means a lot to a brand new user who doesn't give a crap about these stupid policies. 134.226.1.229,obscene
Hamilton Is the asshole of Canada. Burn yourself with the city. Kthxbye,obscene
he is a  real bastard  . he is a spy of Pinarayi and  doing work for  pinarayi  . oneday  the people  will realise this . Who he  is ? is he a  military officer to save the nation ? or a scientist ? or a farmer? who is he real bastard,obscene
"!Suck my DIHCK! Nihgga!You don't want people to know the TRUTH about utorrant, you FAG",obscene
"""why the hell are they called """"boxer""""  """,obscene
"""Obama is NOT """"African American"""" you jackasses. He is """"Afro-European American"""".  Stop reporting lies and having fake debates like the scumbags in the mainstream media.""",obscene
"She pisses off Go piss of butt, so you know that you just heard me that I will use a fork to take and destroy your eyes and take out your FUCKIN! blood, so just piss off butt, piss off but, I SAID PISS OFF BUTT, last chance: PISS OFF BUTT!, that's it, I will kill you, pow, so see that, you are dead and I will carry you now, penis, dick, boobs, breasts, poo.",obscene
"However, I can be blocked too because I vandelize pages as well, because I'm a dumb faggot.",obscene
"Yopie Yopie is very known czech phanatic idiot, he confused Czechia and Chechnya for example. Fuck him!",obscene
"bay pigs article hi i noticed that you were licking wikiadmins ass in order to protect you from EnthusiastFRANCE and his avatars just because you were too dumb and to coward to do it yourself. you're a good maccarthyst, you're my hero, and you really suck at Japanese but are showingoff about skills you don't have. brb ;)",obscene
What the fuck are you doing? Fucking asshole81.178.153.156,obscene
Your user page indicates you're a left-wing liberalist bastard! Why is in Wikipedia so much left-wing scum?!,obscene
"Don't worry, tha fag Klptyzm will be blocked sooner or later.",obscene
fucking nob knight. Now fuck off and go vandalise something else fuck face,obscene
This is your last warning; stop being an asshole.,obscene
"That's it. Remember last time you fucked with me... the dildo, your ear, all that blood. You've given me no choice but to repeat the punishment. This time it will be a 12 incher.",obscene
"Man, you are another wikitard aren't you.  What pusses.",obscene
"FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU ATHEIST CUNT! FUCK YOU, YOU AT",obscene
-I don't think it should be 1 fucking week! -,obscene
"I AM GOING TO CALL THE POLICE, SON OF A BITCH",obscene
Response YOU ARE LYING AND SLANDERING MY NAME! YOU ARE RACIST AND YOUR BIAS SLURS AND harrassment. I did not vandalize a page you IDIOT PIECE OF SHIT,obscene
YOU ARE A DICK HEAD!!!!!!,obscene
FUCK U! I AINT G0TTA DO SHIT AND FUCK WIKIPEDIA YALL WEAK MOTHER FUCKERS GET UR INFO RIGHT AND LOCK ALL UR SHIT CUZ YOUR INFO IS ALL WRONG SO SUCK MY DICK AND FUCK U BITCH AND MIND UR BUSINESS OR U CAN SUCK MY DICK OR KISS MY ASS!,obscene
I dislike homos like you.  My cock is for girls only.  Go try to impress another guy.  Bye homo.,obscene
"Yay!  Now I'll have time to go work on my dream of laughing at retards who post stupid warnings on peoples' talk pages!  Thanks, By Owner!",obscene
YOU ARE A FAGGOT This is doing it right for personal attacks. See http://en.wikipedia.org/wiki/Nigger for more information.,obscene
FUCK SCJessey that hoe,obscene
Fucking snowolf needs a tampon Seriously...,obscene
This whole article totally sucks. It's a disgrace. These morons talk about Emeril live being canceled before even mentioning what it is. Wikipedia is a damn joke......,obscene
"hey dude i d like to know who is in charge of all of this deleting that is going on, i did a thing on the harly drags, and some punk ass faggot deleted it and i really dont appreciate that very much at all, and im kinda very extremely pissed and i think that since it wasnt good enough for yall nerds then yall should write abput it , but yall dont have any clue what it is cuz you aint been you no pussy gettin guy.... feel free to write me back dude!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",obscene
"this also ponders my imagination i say FUCK IT! FUCK SPLITTING THIS FUCKEDY ARTICLE. we'eve already fucked up this article and we do not need to fuck it anymore. please save any more fuck from happening.sincerely, a little fucker   oh yeah bitch dats my cock right there, you know ma cock looks nice",obscene
"""Italy???? Rome???? What the fuck has this got to do with anything we are talking about? You serbo-nationalists wanna go on your Italy page and discuss that. Evlekis, are you able to read??? Look at the following:""""An excellent scholarly contribution to the study of the province. . . . Seriously differs from the biased interpretations published by Serbian and Albanian historians, or trendy but shallow Western """"Kosovology experts.""""?봀anadian Slavonic Papers""""A thrilling detective story.""""New York Times Book Review""""Excellent.""""New York Review of Books""""A book every policy expert, journalist and lay person must read.""""Wall Street Journal""""Malcolm's narrative is gripping, even brilliant at times ... He takes to his task with the vigor of a detective driven by true passion. At times his claims are, in terms of Balkan history, quite revolutionary.""""Economist""""Cover(s) the whole history of Kosovo, with an authority that is often breathtaking and never oppressive.""""Sunday Times""""Brilliantly researched and argued ... a magisterial work of history ... Kosovo will inevitably be received immediately as an immensely valuable contribution to our understanding and knowledge of a contemporary crisis. But to see the book as merely a contribution to the present-day debate is to do it a disservice. This is a profound and pioneering work which will endure for generations.""""Times Literary SupplementIn this awe-inspiring work, Malcolm has created a vital successor to his Bosnia: A Short History and an essential aid to anyone who wishes to understand this tragic region today...His book is exceptional not only for his unimpeachable rearch, but also for his equitable examination of the conflicting ethnic views of what really happened ... One can't help speculating on how a clear understanding of the information contained here might have affected the Dayton Accord and history.Publisher's Weekly, 4/20/98By far the best available guide to the fatal steps to catastrophe.The New York Review of Books"""". . .elaborately researched . . .""""Book WorldThere you have it. Noel Malcolm is revered and aknowledged as a neutral and impartial historian. But just because he isn't on of your Serbo-bloggers, you come up with all this shit about his works. When he says """"conquered"""", that is exactly what the term means. Your map is shit. Because Serbs ONLY MADE UP 25% of that land whether it was a bigger or smaller Kosova than today. And I call it KOSOVA because KOSOVA is it's name. It's Serbo-nationalists like you, Dab, and Balkanfever who keep it in it's Milosevic devized name. And you keep going on about the Treaty in London 1913. Well???? What happened???? Certainly nothing to do with Kosova joining Serbia because I said before and I'll say again - if it did, Malcolm would have said it. If he gets things wrong, why is he so well respected by all those reporters in the newspapers listed by Interestedinfairness. Answer that one. Dab, don't confuse the issue. It doesn't matter if Kosova was once it Italy, I tell you that it has never been in Serbia, it only had the bad luck to be in the same """"genocide state"""" as Serbia when a part of Yugoslavia. The end.   """,obscene
